"file","type","variable","domain","model","experiment","ensemble","time"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_191101-191512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","191101-191512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_191601-192012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","191601-192012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_192101-192512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","192101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_192601-193012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","192601-193012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_193101-193512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","193101-193512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_193601-194012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","193601-194012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_194101-194512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","194101-194512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_194601-195012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","194601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_195101-195512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","195101-195512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_195601-196012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","195601-196012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_196101-196512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","196101-196512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_196601-197012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","196601-197012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_197101-197512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","197101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_197601-198012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","197601-198012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_198101-198512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","198101-198512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_198601-199012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","198601-199012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_199101-199512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","199101-199512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_199601-200012.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","199601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmHistorical_r1i1p1_200101-200512.nc","data","co2","Amon","GFDL-ESM2G","esmHistorical","r1i1p1","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_200601-201012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","200601-201012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_201101-201512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","201101-201512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_201601-202012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","201601-202012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_202101-202512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","202101-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_202601-203012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","202601-203012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_203101-203512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","203101-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_203601-204012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","203601-204012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_204101-204512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","204101-204512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_204601-205012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","204601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_205101-205512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","205101-205512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_205601-206012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","205601-206012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_206101-206512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","206101-206512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_206601-207012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","206601-207012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_207101-207512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","207101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_207601-208012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","207601-208012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_208101-208512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","208101-208512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_208601-209012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","208601-209012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_209101-209512.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","209101-209512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_esmrcp85_r1i1p1_209601-210012.nc","data","co2","Amon","GFDL-ESM2G","esmrcp85","r1i1p1","209601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_186101-186512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","186101-186512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_186601-187012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","186601-187012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_187101-187512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","187101-187512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_187601-188012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","187601-188012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_188101-188512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","188101-188512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_188601-189012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","188601-189012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_189101-189512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","189101-189512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_189601-190012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","189601-190012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_190101-190512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","190101-190512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_190601-191012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","190601-191012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_191101-191512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","191101-191512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_191601-192012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","191601-192012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_192101-192512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","192101-192512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_192601-193012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","192601-193012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_193101-193512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","193101-193512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_193601-194012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","193601-194012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_194101-194512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","194101-194512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_194601-195012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","194601-195012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_195101-195512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","195101-195512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_195601-196012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","195601-196012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_196101-196512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","196101-196512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_196601-197012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","196601-197012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_197101-197512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","197101-197512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_197601-198012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","197601-198012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_198101-198512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","198101-198512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_198601-199012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","198601-199012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_199101-199512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","199101-199512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_199601-200012.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","199601-200012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_historical_r1i1p1_200101-200512.nc","data","co2","Amon","GFDL-ESM2G","historical","r1i1p1","200101-200512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_200601-201012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","200601-201012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_201101-201512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","201101-201512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_201601-202012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","201601-202012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_202101-202512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","202101-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_202601-203012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","202601-203012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_203101-203512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","203101-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_203601-204012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","203601-204012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_204101-204512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","204101-204512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_204601-205012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","204601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_205101-205512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","205101-205512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_205601-206012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","205601-206012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_206101-206512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","206101-206512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_206601-207012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","206601-207012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_207101-207512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","207101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_207601-208012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","207601-208012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_208101-208512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","208101-208512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_208601-209012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","208601-209012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_209101-209512.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","209101-209512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp26_r1i1p1_209601-210012.nc","data","co2","Amon","GFDL-ESM2G","rcp26","r1i1p1","209601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_200601-201012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","200601-201012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_201101-201512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","201101-201512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_201601-202012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","201601-202012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_202101-202512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","202101-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_202601-203012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","202601-203012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_203101-203512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","203101-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_203601-204012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","203601-204012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_204101-204512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","204101-204512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_204601-205012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","204601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_205101-205512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","205101-205512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_205601-206012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","205601-206012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_206101-206512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","206101-206512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_206601-207012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","206601-207012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_207101-207512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","207101-207512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_207601-208012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","207601-208012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_208101-208512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","208101-208512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_208601-209012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","208601-209012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_209101-209512.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","209101-209512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp45_r1i1p1_209601-210012.nc","data","co2","Amon","GFDL-ESM2G","rcp45","r1i1p1","209601-210012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_200601-201012.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","200601-201012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_200601-201012.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","200601-201012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_201101-201512.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","201101-201512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_201101-201512.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","201101-201512.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_201601-202012.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","201601-202012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_201601-202012.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","201601-202012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_202101-202512.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","202101-202512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_202101-202512.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","202101-202512.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_202601-203012.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","202601-203012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_202601-203012.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","202601-203012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_203101-203512.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","203101-203512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_203101-203512.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","203101-203512.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_203601-204012.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","203601-204012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_203601-204012.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","203601-204012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_204101-204512.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","204101-204512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_204101-204512.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","204101-204512.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_204601-205012.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","204601-205012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_204601-205012.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","204601-205012.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_205101-205512.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","205101-205512"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_205101-205512.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","205101-205512.csv"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_205601-206012.nc","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","205601-206012"
"/pic/projects/GCAM/CMIP5-KDorheim/archive/co2/co2_Amon_GFDL-ESM2G_rcp60_r1i1p1_205601-206012.nc.csv","data","co2","Amon","GFDL-ESM2G","rcp60","r1i1p1","205601-206012.csv"
